 aspect_ratio | width | height | iso_639_1 |            file_path             | vote_average | vote_count | movie_id | image_type 
        6.984 |  1278 |    183 | pt        | /hp0Dbsukf6dOCTltFHeWBEG9nE1.png |        5.312 |          1 |      278 | logo
         5.03 |   679 |    135 | fr        | /eblAEOleGuhR4xWAGXBTr0rbptu.png |        5.312 |          1 |      278 | logo
        4.266 |   401 |     94 | fr        | /4jFpYGcYKqPHvCmZxj7MTqsGxlh.png |        5.312 |          1 |      278 | logo
        3.678 |   787 |    214 | pt        | /lYAg1CoC4PtnFCv3DhA5HJ5ueki.png |        5.172 |          1 |      278 | logo
        4.925 |   783 |    159 | it        | /hEJz2la3V7w3yMjNWHwIWr5Hp0e.png |        5.172 |          1 |      278 | logo
          3.7 |   788 |    213 | pt        | /wqBFEKPbpuqWGxfk3J32uXkfU1o.png |        5.172 |          1 |      278 | logo
        5.303 |  1156 |    218 | en        | /x7nYR0Ep7RwxxCoHidpovmF3qI0.svg |            0 |          0 |      278 | logo
        5.303 |  1156 |    218 | en        | /aQWGy7rijv2cs7lUVi0Av3SDedn.svg |            0 |          0 |      278 | logo
        4.203 |   786 |    187 | ru        | /2FBRJDL06YPtoPTrwU4rTARLs76.png |            0 |          0 |      278 | logo
        5.267 |   790 |    150 | fr        | /9AQhthshCSlWgL2A3MFZXDdadre.png |            0 |          0 |      278 | logo
          4.4 |   792 |    180 | de        | /m01p4bi3FEjQ9VQHkG5lJfvxvhC.png |            0 |          0 |      278 | logo
        2.003 |   587 |    293 | es        | /kWaSYmbGzkuln9nK4tmJBLEV0Tt.png |            0 |          0 |      278 | logo
        6.653 |   785 |    118 | pl        | /p9cLcbaKyRp6XaT6BbWVwQ5hYqb.png |            0 |          0 |      278 | logo
        5.267 |   790 |    150 | fr        | /eJR9LoDkGiUH4Zayp6gcrJewwVI.png |            0 |          0 |      278 | logo
        4.302 |   783 |    182 | en        | /9D1HSLHZpTADqk8syKWWg5HSOXU.png |            0 |          0 |      278 | logo
        3.995 |   783 |    196 | it        | /98qgchyf4m9MW381hDcenoUWMBC.png |            0 |          0 |      278 | logo
        2.621 |   781 |    298 | es        | /iU2fT9lJYQZlquWGE36ULaaOJsw.png |            0 |          0 |      278 | logo
        3.231 |   782 |    242 | fr        | /9JGraAI198iJ02os2UFGQqS4MQu.png |            0 |          0 |      278 | logo
        6.429 |  1710 |    266 | hu        | /yE7TB0jjzYBAecxV439GMfHnjBq.png |            0 |          0 |      278 | logo
        3.467 |   780 |    225 | zh        | /tSrHl8p6hDaQ4PX0ST8x5ZG3BPy.png |            0 |          0 |      278 | logo
        3.545 |   780 |    220 | fi        | /hDcbv5DkUUnNBYLGbzHPvYTR0y4.png |            0 |          0 |      278 | logo
        2.518 |   574 |    228 | he        | /ywqSjpyD7J3aWzgOT4jiKu2WKlt.png |            0 |          0 |      278 | logo
        1.778 |  3840 |   2160 |           | /p1F51Lvj3sMopG948F5HsBbl43C.jpg |        5.518 |         12 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /kxNhRvAIpmTgpjiz5NiRcqzO34z.jpg |        5.246 |          2 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /7mtgUCrDUen8Jhpfw72jkHJRIBs.jpg |        5.246 |          2 |   616037 | backdrop
        1.778 |  2845 |   1600 |           | /nuNv7ZwJbHehj19NkgYK4SoSkkI.jpg |        5.246 |          2 |   616037 | backdrop
        1.778 |  1920 |   1080 |           | /fmq4YxfqldYbNg4jE5zHqiuPxtR.jpg |        5.246 |          2 |   616037 | backdrop
        1.778 |  1280 |    720 |           | /3dLpd4TXSEUjDAXVhJxRHLzHt20.jpg |         5.19 |          5 |   616037 | backdrop
        1.778 |  2667 |   1500 |           | /rnayDLXLWF1q8gn2wpQRMwrjtn6.jpg |         5.19 |          5 |   616037 | backdrop
        1.778 |  1920 |   1080 | en        | /mU3DC4DvAjekDWj29krN7lZEy60.jpg |         5.18 |          3 |   616037 | backdrop
        1.778 |  3840 |   2160 | en        | /6eFDnvpsgPMrxcVnLCM12rBv8Fk.jpg |         5.18 |          3 |   616037 | backdrop
        1.778 |  2000 |   1125 | en        | /jSmmEkWh30eRDiNhZV7aTKFfLbi.jpg |         5.18 |          3 |   616037 | backdrop
        1.778 |  1920 |   1080 | en        | /nXtxphwsJXGrIUBfMwXGXcdxFGF.jpg |        5.172 |          1 |   616037 | backdrop
        1.778 |  2000 |   1125 |           | /vLhdgAa2PXZYbYAjsTLtAYR8RGf.jpg |        5.172 |          1 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /yebvbSgNOHSJic9iwWHgHoLCJy4.jpg |        5.172 |          1 |   616037 | backdrop
        1.778 |  2845 |   1600 |           | /hUu5YF0NYNpE9gjWV5ogl3ExMIN.jpg |        5.172 |          1 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /vnddtpHUbZlUzEakaAfVAVThspl.jpg |        5.172 |          1 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /zNgFWVqDNCraVtnbvXtJvHd0MNW.jpg |        5.172 |          1 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /rWNDPKWK5IWsewt5hE5gIamAaQs.jpg |        5.172 |          1 |   616037 | backdrop
        1.778 |  2845 |   1600 |           | /kWYSgZIWtYVPE27H3zFLEYjmo8i.jpg |        5.172 |          1 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /oRpCTItaUqRVkn6irlEpzGTgosq.jpg |        5.172 |          1 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /lg4M14jJHL858bq9MUj4dmNAztY.jpg |        5.138 |          8 |   616037 | backdrop
        1.778 |  1920 |   1080 |           | /9stSj68nRpNCQkqn67h3sTMoBUe.jpg |        5.128 |          6 |   616037 | backdrop
        1.778 |  1419 |    798 |           | /me41yEQumenB0Ol9g1XzmMRKQ4X.jpg |        5.128 |          6 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /bcpATvKQmSgCbwxONs9PPQrer3A.jpg |        5.128 |          6 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /oLRZglJ8ci1xN2j8wTkvvYKfrA8.jpg |        5.128 |          6 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /zEBJ4jmTrqMevB5xCKSDaa7QUqV.jpg |        5.118 |          4 |   616037 | backdrop
        1.777 |  3000 |   1688 |           | /gW2BQXxn4bfSVS3KKdUdrwVuKUk.jpg |        5.106 |          2 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /dNMiZu1OALc4jeYZdzci2lKN1th.jpg |        5.106 |          2 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /bO0L4vKygTHwwv9ysFPjpzTv8KJ.jpg |        5.106 |          2 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /aAIRwi0lXj1SE2yHvjg86ujQMXE.jpg |        5.106 |          2 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /gakTY67S5VLwjfXTtIiwtwA3Nda.jpg |        5.106 |          2 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /lbmSsk7a7XncvP8MeOA11oD0pNr.jpg |        5.106 |          2 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /netgducRzsqWCEb8mEhOm6HkHDh.jpg |        5.106 |          2 |   616037 | backdrop
        1.778 |  1476 |    830 |           | /uKFdR7LRqsTkn9gfi0lgKoeVGJ.jpg  |        5.056 |          5 |   616037 | backdrop
        1.777 |  3283 |   1847 |           | /ynUgLlrTASSz87Op39DKj6SHeOR.jpg |        5.056 |          5 |   616037 | backdrop
        1.778 |  1419 |    798 |           | /qQa7bDx80BKTQER50Up50jJehWS.jpg |        5.044 |          3 |   616037 | backdrop
        1.778 |  1408 |    792 |           | /lreOeEmMZWzcS9KiAfMnt9AcSb7.jpg |        5.044 |          3 |   616037 | backdrop
        1.778 |  1422 |    800 |           | /3TTnqc8Ozif3PeGthmGQGIyfKVL.jpg |        5.044 |          3 |   616037 | backdrop
        1.778 |  1444 |    812 |           | /n5AkjHoUPq5ZPekFaK6Y5rN8XQM.jpg |        5.044 |          3 |   616037 | backdrop
        1.778 |  1444 |    812 |           | /ppquFhDN1fjHLKhRUruKknZw8Tr.jpg |        5.044 |          3 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /miaWWuAmjXLOBlV3zcruDgR1fAr.jpg |        5.044 |          3 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /lSiKaU2cEB2np1m2nh2F8YXXEvR.jpg |        5.034 |         12 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /9mhH2fjyoZvof84LB5UInY3t4i6.jpg |        5.022 |         10 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /k7gdBpt5IrJZNsvvYUMwRc98j5F.jpg |         5.01 |          8 |   616037 | backdrop
        1.778 |  1920 |   1080 | en        | /qB3HdCZKHWU33k9QYTIZaM4v5qo.jpg |        4.996 |          6 |   616037 | backdrop
        1.778 |  3840 |   2160 |           | /63lXRzmFrLUjGP7LcyThifHY1dm.jpg |        4.996 |          6 |   616037 | backdrop
        1.778 |  1419 |    798 |           | /4bOdaXbUZM6DYYYRkqL7VaWosOP.jpg |        4.996 |          6 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /imAhdZIxIVM39Pj6tMoWeApXNqO.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /kli5DYxi5nm3y41rfdTCJXR83C7.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2845 |   1600 |           | /cSO409y4fJ4feQ97984KXtQC2Ch.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /8BfiupxgvxmUb0fv9QScLgPOOM4.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /7R5rCqmFAGYfVj0yydOmDVjRfyp.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /we7HIwYyBFWlUOapdTakuOXUNLw.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /821wYm5KejjQMU39ndkc6nyRwTH.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /j4Di9UzbI2QDnkSYqqrllPkmBZp.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2845 |   1600 |           | /kJDgfU64Umxhap73ST0XGeK1FFM.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /gMOf7uJt6ud267EMuuBFChRwaZ.jpg  |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /1xoedv1XwFqI6d3vDHJ83AkudYA.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /hmsqX89n8E9D4uYCrRptd9FIfTE.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2845 |   1600 |           | /6DOg8J5XzM0drMwkgHTPWlcn9kz.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /wSrjdPdpgyV3Qe5F9GdcrysN5p6.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2844 |   1600 |           | /g2IDPas1FvXUHz5sVSvdHwPhab9.jpg |            0 |          0 |   616037 | backdrop
        1.778 |  2560 |   1440 | es        | /fOVtgRGC6GrIK76pQAEpZSmrj66.jpg |            0 |          0 |   616037 | backdrop
        0.667 |  2000 |   3000 | en        | /pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg |         5.88 |         23 |   616037 | poster
        0.667 |  2000 |   3000 | uk        | /8z3iFnd1q2fTbGovVAouzdtawM.jpg  |        5.652 |          6 |   616037 | poster
        0.667 |  1600 |   2400 | fr        | /kSMarEm3ESOOr11dzsep2RZ1ClD.jpg |        5.652 |          6 |   616037 | poster
        0.667 |  1200 |   1800 | uk        | /pucyXZKo26x1uZJ9WPk9O5oT8ru.jpg |        5.588 |          5 |   616037 | poster
        0.667 |  2000 |   3000 | pt        | /6OEBp0Gqv6DsOgi8diPUslT2kbA.jpg |        5.522 |          6 |   616037 | poster
        0.666 |   733 |   1100 | uk        | /dF6DCJFa2arm1YuB5rmUGdEC1eD.jpg |        5.456 |          5 |   616037 | poster
        0.675 |  1382 |   2048 | vi        | /xeg0UhMmzSalvyK7kvhTHcKXIf8.jpg |        5.454 |          3 |   616037 | poster
        0.667 |   850 |   1275 | en        | /2MiG2aG2OrOgnPpbv8xnuS984xQ.jpg |        5.406 |         22 |   616037 | poster
        0.675 |  1000 |   1481 | zh        | /i1NAuDW8oOlV5dBbXPPTuPlt8sl.jpg |        5.388 |          4 |   616037 | poster
         0.75 |   966 |   1288 | fr        | /53kB1EIB2IphloRitS3Sp6pKrk5.jpg |        5.388 |          4 |   616037 | poster
        0.667 |  1200 |   1800 | tr        | /pJrupbmMan1SStJ18IVXiHMactU.jpg |        5.384 |          2 |   616037 | poster
        0.667 |  2000 |   3000 | uk        | /eGHMtBru7deTDNlcDzXcNP1Xpmq.jpg |        5.384 |          2 |   616037 | poster
        0.667 |  2000 |   3000 | uk        | /yXw4qS684EGUjCXTSd4bVXVVzZu.jpg |        5.384 |          2 |   616037 | poster
        0.667 |  2000 |   3000 | uk        | /hLk5nup4aaCfDXM8PTvEIgHiyqz.jpg |        5.384 |          2 |   616037 | poster
        0.667 |  2000 |   3000 | uk        | /ucohbMkH4tPJYMZa0Puil2ED8aE.jpg |        5.384 |          2 |   616037 | poster
        0.667 |  2000 |   3000 | uk        | /vBNFtUcLH9gb2HcsqoJ6Qkududr.jpg |        5.384 |          2 |   616037 | poster
        0.667 |  2000 |   3000 | uk        | /AcVxnCO4yEKQr9O8M72tliAfNp7.jpg |        5.384 |          2 |   616037 | poster
        0.675 |  1688 |   2500 | en        | /xvWasZH6cTgA5mr7V56R7OxEu6J.jpg |        5.338 |         13 |   616037 | poster
        0.667 |  1000 |   1500 | en        | /mmwoi6JV6e8wltQdZvqrSJjff7O.jpg |        5.326 |          7 |   616037 | poster
        0.675 |   648 |    960 | zh        | /gFVJTUmcfbvcvPhZotpYO3rSPyC.jpg |        5.312 |          1 |   616037 | poster
        0.675 |  2000 |   2962 | cs        | /1FqWTtf9YgM0oYDv0FUbve4Qvcn.jpg |        5.312 |          1 |   616037 | poster
        0.706 |  1263 |   1788 | cs        | /7aBatYURVqNHNP4ATOe9455q9fW.jpg |        5.312 |          1 |   616037 | poster
        0.675 |  1080 |   1600 | te        | /qAqP6AIKfvK3FPV8mqdN5AHwtCc.jpg |        5.312 |          1 |   616037 | poster
        0.667 |   900 |   1350 | ml        | /lQ1f5M2PrbSMRKck8BZ3X7ZBLwq.jpg |        5.312 |          1 |   616037 | poster
        0.666 |  1181 |   1772 | ml        | /3jdLRzRmTn3gR5n92mdArFnU3e.jpg  |        5.312 |          1 |   616037 | poster
        0.666 |  1181 |   1772 | te        | /gHO3aWWlCFi5JMRI3shF8x4q3Yq.jpg |        5.312 |          1 |   616037 | poster
        0.667 |  1000 |   1500 | hu        | /eOfPYa2vacxyVBEqzvQ6HolYYie.jpg |        5.312 |          1 |   616037 | poster
        0.667 |  2000 |   3000 | tr        | /8bTL6JQEhwX1JEredQSDF3S1BCS.jpg |        5.312 |          1 |   616037 | poster
        0.675 |   800 |   1185 | zh        | /aYfvOpQBo1jZ7WaZ2DtJwA5WXDZ.jpg |        5.312 |          1 |   616037 | poster
        0.667 |  1000 |   1500 | he        | /bZ6EUkUmXUfcnVu8NsFI3BWbMNO.jpg |        5.312 |          1 |   616037 | poster
        0.667 |   734 |   1100 | sk        | /lcXP83Kveo5JBo4wg2Khl2CJ9Oa.jpg |        5.312 |          1 |   616037 | poster
        0.667 |  1650 |   2475 | ko        | /bZLrpWM065h5bu1msUcPmLFsHBe.jpg |        5.312 |          1 |   616037 | poster
        0.675 |  1382 |   2047 |           | /gDrHT2KVGDKFeuR4YjMuFBtPZIq.jpg |        5.312 |          1 |   616037 | poster
        0.667 |  1365 |   2048 | ka        | /fZqnur2Wt44tPJQ8DyFQlNYcKTk.jpg |        5.312 |          1 |   616037 | poster
        0.667 |  1000 |   1500 | ru        | /80ekusNlTdZO5hb9fKsFSCA7k4X.jpg |        5.312 |          1 |   616037 | poster
        0.667 |  1200 |   1800 | uk        | /hikLMg98g02PP9dGVlIbnWx2qFv.jpg |        5.312 |          1 |   616037 | poster
          0.7 |  1433 |   2048 | el        | /jcganhZHCPKQiYbzsaUccghVcrk.jpg |        5.312 |          1 |   616037 | poster
        0.675 |  1688 |   2500 | en        | /nj0wpGiJyzIgRU6Qv2sX9OguEEb.jpg |        5.296 |         20 |   616037 | poster
        0.667 |  1000 |   1500 | en        | /e2Q3woL3YEes9imRXtnN5ZjePdx.jpg |        5.276 |         12 |   616037 | poster
        0.667 |  2000 |   3000 | en        | /4zLfBbGnuUBLbMVtagTZvzFwS8l.jpg |         5.26 |         27 |   616037 | poster
         0.75 |  1012 |   1350 | en        | /xN9z9LJM4St4MihxvBdtJiju3YR.jpg |        5.252 |          4 |   616037 | poster
        0.751 |   799 |   1064 | en        | /12emRmOJabDFMjrDEw2P1xRsLyg.jpg |        5.252 |          4 |   616037 | poster
        0.667 |  1667 |   2500 | en        | /wQQwzRctDajT0WOfetcxGvyD61H.jpg |        5.252 |          4 |   616037 | poster
        0.666 |  1666 |   2500 | en        | /cGJmBmbJCTrLRfwUutiXP9g70OG.jpg |        5.252 |          4 |   616037 | poster
        0.667 |  2000 |   3000 | en        | /2kpJdmtf3o0GrowVjM5AspC4dY2.jpg |        5.252 |          4 |   616037 | poster
        0.666 |  1997 |   3000 | en        | /f02d4RFleuhCA7NF21XC5TlqsA0.jpg |        5.252 |          4 |   616037 | poster
        0.675 |  1728 |   2560 | es        | /ehSQcx7fYCRe92FPRdOjVjlgM3W.jpg |        5.252 |          4 |   616037 | poster
        0.667 |  1400 |   2100 | ko        | /un8ZDtx2SMwNwXRYy65aItnNjab.jpg |        5.246 |          2 |   616037 | poster
        0.675 |   864 |   1280 | en        | /x6pCfqNTJ0sikmNTYQDnDN50N3Q.jpg |        5.246 |          2 |   616037 | poster
        0.675 |   864 |   1280 | en        | /m11iDNSNGHM6XQZO0xWyQSYyxCV.jpg |        5.246 |          2 |   616037 | poster
        0.675 |   864 |   1280 | en        | /jLCuGfZUB8OXobIpvuMM7GWgJHd.jpg |        5.246 |          2 |   616037 | poster
        0.675 |  2000 |   2963 | en        | /6n6uoIFVLtbh67Id7EBEeGWYM9U.jpg |        5.246 |          2 |   616037 | poster
        0.685 |   517 |    755 | en        | /ca1nzHB9pUS5flFJBwKl8JW7yJA.jpg |        5.246 |          2 |   616037 | poster
         0.75 |  1012 |   1350 | en        | /dykBmRQu2WCBpBtYcKEgAPWPQbv.jpg |        5.246 |          2 |   616037 | poster
        0.667 |  1000 |   1500 | en        | /dVEL8ug0IupRpqDnh3x8iV88Ce2.jpg |        5.246 |          2 |   616037 | poster
        0.666 |   853 |   1280 | en        | /cOkx3uu5FVgC902Q6Y3MxLpBWbX.jpg |        5.228 |         34 |   616037 | poster
        0.675 |  1688 |   2500 | en        | /mPMAKk2cYSyzzaxPXKdZHsvgCE6.jpg |         5.22 |         13 |   616037 | poster
        0.667 |   632 |    947 | en        | /4k662mJauAW5BIU6TZy0HSZ2jaS.jpg |         5.22 |         13 |   616037 | poster
        0.675 |  1688 |   2500 | en        | /8A2XOUbnyUI0kcmSzDhn18fntBe.jpg |        5.212 |         11 |   616037 | poster
        0.667 |   850 |   1275 | en        | /kMGh04MpJ3FRMyiynBhz9f9iFT2.jpg |         5.19 |          5 |   616037 | poster
        0.675 |  1383 |   2048 | en        | /w0zNg8ObpaYcjGYGXaSBPeFY61r.jpg |         5.19 |          5 |   616037 | poster
        0.667 |  2000 |   3000 | es        | /oYbnnwd4aekXcIsGtlsDSEwnJrx.jpg |         5.18 |          3 |   616037 | poster
        0.667 |  1875 |   2813 | es        | /kf9Bib75eduxt0QiVJO4pawfd9p.jpg |         5.18 |          3 |   616037 | poster
        0.675 |   864 |   1280 | en        | /c9bFLLO40VvF4bg7LC7H8yo6I3u.jpg |         5.18 |          3 |   616037 | poster
        0.675 |   864 |   1280 | ko        | /sc8tseucyDFb1AW7si4wRtw57zq.jpg |        5.172 |          1 |   616037 | poster
